UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75 ,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG
178402,1,1,1,2,5,3,5,1,3,R,4967,R,1680.0,R,3287.0,R,3774.0,R,1209.0,R,2565.0,R,1148.0,R,402.0,R,746.0,R,1118.0,R,387.0,R,731.0,R,30.0,R,15.0,R,15.0,R,36.0,R,3.0,R,758.0,R,66.0,R,570.0,R,743.0,R,573.0,R,763.0,R,21.0,R,30.0,R,20.0,R,31.0,R,19.0,R,27.0,University of Missouri-Kansas City, ,5000 Holmes St.,Kansas City,MO,64110,29,4,Dr. C. Mauli Agrawal,Chancellor,8162351000,436003859,006326904,251800,1,https://www.umkc.edu/,https://www.umkc.edu/admissions/,https://finaid.umkc.edu/,https://www.umkc.edu/admissions/apply/index.html,https://www.umkc.edu/finaid/npc/npcalc2021.html,https://info.umkc.edu/saem/veteran-and-military-resources/, ,https://info.umkc.edu/disability-services/,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16,14,18,13,5,12,16,16,16,16,2,4,1,University of Missouri System,129160,28140,1,312,-2,29095,Jackson County,2905,-94.582141,39.034179,96,1
178411,1,1,1,1,2,3,5,1,3,R,5533,R,3848.0,R,1685.0,R,4725.0,R,3293.0,R,1432.0,R,1188.0,R,903.0,R,285.0,R,1180.0,R,897.0,R,283.0,R,8.0,R,6.0,R,2.0,R,13.0,R,1.0,R,934.0,R,79.0,R,610.0,R,710.0,R,680.0,R,750.0,R,26.0,R,32.0,R,24.0,R,33.0,R,26.0,R,31.0,Missouri University of Science and Technology, ,300 W.13th Street,Rolla,MO,65409,29,4,Dr. Mohammad Dehghani,Chancellor,5733414111,436003859,006326904,251700,1,https://www.mst.edu/,https://futurestudents.mst.edu/,https://sfa.mst.edu/,https://futurestudents.mst.edu/admissions/,https://sfa.mst.edu/cost-estimates/net-price-calculator/,https://registrar.mst.edu/links/veterans/, ,https://dss.mst.edu/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,16,17,17,14,4,13,16,16,16,16,2,3,1,University of Missouri System,129160,40620,2,-2,-2,29161,Phelps County,2908,-91.775583,37.953426,97,1
178420,1,1,1,1,5,3,5,1,3,R,3054,R,1171.0,R,1883.0,R,1729.0,R,686.0,R,1043.0,R,296.0,R,137.0,R,159.0,R,271.0,R,128.0,R,143.0,R,25.0,R,9.0,R,16.0,R,23.0,R,8.0,R,149.0,R,50.0,R,490.0,R,660.0,R,530.0,R,640.0,R,22.0,R,29.0,R,21.0,R,29.0,R,21.0,R,29.0,University of Missouri-St Louis, ,One University Boulevard,Saint Louis,MO,63121-4400,29,4,Dr. Kristin Sobolik,Chancellor,3145165000,436003859,006326904,251900,1,www.umsl.edu/,www.umsl.edu/admission/,www.umsl.edu/services/finaid/,www.umsl.edu/admissions/applications.html,www.umsl.edu/services/finaid/npc/index.html,www.umsl.edu/veterans/, ,https://www.umsl.edu/hcdas/index.html,1,1,1,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,16,14,18,9,4,12,16,16,16,16,2,4,1,University of Missouri System,129160,41180,1,476,-2,29189,St. Louis County,2901,-90.311091,38.710312,97,1
178615,1,5,1,2,3,3,5,1,3,R,4068,R,1728.0,R,2340.0,R,2481.0,R,991.0,R,1490.0,R,665.0,R,267.0,R,398.0,R,660.0,R,264.0,R,396.0,R,5.0,R,3.0,R,2.0,R,46.0,R,7.0,R,570.0,R,86.0,R,553.0,R,650.0,R,540.0,R,640.0,R,24.0,R,30.0,R,22.0,R,28.0,R,23.0,R,31.0,Truman State University,Truman,100 E Normal Avenue,Kirksville,MO,63501-4221,29,4,Dr. Susan Thomas,President,6607854000,436005833,041887324,249500,1,https://www.truman.edu/,https://www.truman.edu/admission-cost/,https://www.truman.edu/admission-cost/cost-aid/office-of-financial-aid/,https://www.truman.edu/admission-cost/apply-to-truman/,https://www.truman.edu/admission-cost/net-price-calculator/step-1/, ,https://consumerinformation.truman.edu/athletics/,https://disabilityservices.truman.edu/,1,1,1,7,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,19,13,6,14,3,14,19,19,19,21,2,2,2,-2,-2,28860,2,-2,-2,29001,Adair County,2906,-92.581658,40.188267,118,1
178624,1,2,1,1,3,3,5,1,3,R,7039,R,2382.0,R,4657.0,R,6024.0,R,2013.0,R,4011.0,R,964.0,R,348.0,R,616.0,R,949.0,R,341.0,R,608.0,R,15.0,R,7.0,R,8.0,R,10.0,R,1.0,R,917.0,R,95.0,R,470.0,R,560.0,R,483.0,R,573.0,R,19.0,R,24.0,R,17.0,R,23.0,R,17.0,R,24.0,Northwest Missouri State University,Northwest,800 University Drive,Maryville,MO,64468-6001,29,4,John Jasinski,President,6605621212,446000301,076253319,249600,1,https://www.nwmissouri.edu/,https://www.nwmissouri.edu/admissions/index.htm,https://www.nwmissouri.edu/FinAid/Index.htm,https://www.nwmissouri.edu/admissions/apply/index.htm,https://www.nwmissouri.edu/finaid/net-price-calculator/,https://www.nwmissouri.edu/admissions/apply/veterans/index.htm,https://www.nwmissouri.edu/facts/consumerinfo.htm,https://www.nwmissouri.edu/titleixequity/accessibility/index.htm,1,1,1,8,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,4,10,4,14,18,18,18,21,2,3,2,-2,-2,32340,2,-2,-2,29147,Nodaway County,2906,-94.883339,40.351692,108,1
178697,1,2,1,2,1,3,1,1,3,R,2160,R,872.0,R,1288.0,R,443.0,R,198.0,R,245.0,R,293.0,R,138.0,R,155.0,R,292.0,R,138.0,R,154.0,R,1.0,R,0.0,R,1.0,R,24.0,R,8.0,R,265.0,R,91.0,R,520.0,R,623.0,R,490.0,R,590.0,R,20.0,R,25.0,R,20.0,R,26.0,R,18.0,R,25.0,College of the Ozarks, ,100 Opportunity Avenue,Point Lookout,MO,65726-0017,29,4,Jerry C. Davis,President,4173346411,440556862,076291152,250000,1,www.cofo.edu/,www.cofo.edu/Admissions,www.cofo.edu/Scholarships,campusweb.cofo.edu/ics,www.cofo.edu/Portals/3/npc/index.html,www.cofo.edu/Academics/Registrars-Office, ,www.cofo.edu/About/Consumer-Information,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,22,15,0,12,2,11,22,22,22,32,2,2,2,-2,-2,14700,2,-2,-2,29213,Taney County,2907,-93.238174,36.616019,138,1
179043,1,2,1,2,2,3,5,1,3,R,3455,R,1164.0,R,2291.0,R,2303.0,R,746.0,R,1557.0,R,403.0,R,147.0,R,256.0,R,403.0,R,147.0,R,256.0,R,0.0,R,0.0,R,0.0,R,22.0,R,5.0,R,273.0,R,68.0,R,540.0,R,638.0,R,543.0,R,650.0,R,19.0,R,26.0,R,19.0,R,27.0,R,18.0,R,26.0,Rockhurst University,Rockhurst,1100 Rockhurst Rd,Kansas City,MO,64110-2561,29,4,"Rev. Thomas B. Curran, S.J.",President,8165014000,440545813,073030348,249900,1,https://www.rockhurst.edu/,https://www.rockhurst.edu/admissions/,https://www.rockhurst.edu/financialaid,https://www.rockhurst.edu/apply,https://www.rockhurst.edu/admissions/freshman/net-price-calculator,https://www.rockhurst.edu/military,https://www.rockhurst.edu/compliance/,https://www.rockhurst.edu/disability-resource-center,2,1,2,9,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,7,13,4,10,18,18,18,21,2,2,2,-2,-2,28140,1,312,-2,29095,Jackson County,2905,-94.573003,39.032318,113,1
179159,1,3,1,2,2,1,5,1,3,R,15047,R,5847.0,R,9200.0,R,10540.0,R,4010.0,R,6530.0,R,1794.0,R,659.0,R,1135.0,R,1789.0,R,657.0,R,1132.0,R,5.0,R,2.0,R,3.0,R,160.0,R,9.0,R,474.0,R,26.0,R,620.0,R,710.0,R,600.0,R,720.0,R,27.0,R,32.0,R,27.0,R,34.0,R,25.0,R,31.0,Saint Louis University, ,One North Grand Blvd,Saint Louis,MO,63103-2097,29,4,Dr. Fred Pestello,President,3149772222,430654872,050220722,250600,1,www.slu.edu/,www.slu.edu/admission/index.php,www.slu.edu/financial-aid/index.php,www.slu.edu/apply.php,www.slu.edu/financial-aid/tuition-and-costs/calculator.php, , ,www.slu.edu/life-at-slu/student-success-center/disability-services/index.php,2,1,2,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16,17,14,14,5,17,16,16,16,15,2,4,2,-2,-2,41180,1,476,-2,29510,St. Louis City,2901,-90.2351,38.636801,98,1
179265,1,2,1,2,2,3,5,1,3,R,527,R,147.0,R,380.0,R,480.0,R,133.0,R,347.0,R,77.0,R,25.0,R,52.0,R,77.0,R,25.0,R,52.0,Z,0.0,Z,0.0,Z,0.0,R,23.0,R,30.0,R,40.0,R,52.0,R,530.0,R,620.0,R,580.0,R,620.0,R,21.0,R,27.0,R,21.0,R,29.0,R,21.0,R,27.0,University of Health Sciences and Pharmacy in St. Louis,St. Louis College of Pharmacy,1 Pharmacy Place,Saint Louis,MO,63110-1088,29,4,"David D. Allen, R.Ph., Ph.D.",President,8002785267,430652675,075892844,250400,1,www.uhsp.edu/,www.uhsp.edu/admissions/index.html,www.uhsp.edu/financialaid/,www.uhsp.edu/admissions/apply-now/index.html,https://www.uhsp.edu/financialaid/cost-of-attendance/net-price-calculator.html, , ,www.uhsp.edu/academics/support/disability.html,2,1,2,9,1,1,13,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,26,20,3,14,6,8,26,26,26,53,2,1,2,-2,-2,41180,1,476,-2,29510,St. Louis City,2901,-90.260617,38.636904,155,2
179326,1,5,1,2,2,3,1,1,3,R,871,R,317.0,R,554.0,R,838.0,R,310.0,R,528.0,R,298.0,R,112.0,R,186.0,R,278.0,R,108.0,R,170.0,R,20.0,R,4.0,R,16.0,R,27.0,R,9.0,R,206.0,R,69.0,R,480.0,R,600.0,R,520.0,R,610.0,R,18.0,R,25.0,R,17.0,R,26.0,R,17.0,R,25.0,Southwest Baptist University, ,1600 University Ave,Bolivar,MO,65613-2596,29,4,Dr. Richard J. Melson,President,8005265859,440567385,076266329,250200,1,www.sbuniv.edu/,www.sbuniv.edu/admissions/,www.sbuniv.edu/admissions/financial-aid/,www.sbuniv.edu/admissions/apply.php,www.sbuniv.edu/admissions/financial-aid/estimator.php,https://www.sbuniv.edu/_resources/documents/catalog/undergrad-catalog.pdf,https://web3.ncaa.org/aprsearch/asrsearch,www.sbuniv.edu/academics/academic-resources/disability-services.php,2,1,2,9,1,1,11,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,12,11,4,11,19,19,18,22,2,2,2,-2,-2,44180,1,-2,-2,29167,Polk County,2907,-93.407056,37.602425,114,1
179566,1,2,1,2,3,3,1,1,3,R,9726,R,3384.0,R,6342.0,R,9128.0,R,3116.0,R,6012.0,R,2562.0,R,959.0,R,1603.0,R,2416.0,R,885.0,R,1531.0,R,146.0,R,74.0,R,72.0,R,180.0,R,7.0,R,2081.0,R,81.0,R,510.0,R,600.0,R,500.0,R,600.0,R,20.0,R,26.0,R,20.0,R,26.0,R,18.0,R,26.0,Missouri State University-Springfield, ,901 S National Avenue,Springfield,MO,65897,29,4,Mr. Cliff Smart,President,4178365000,446000308,076255876,250300,1,www.missouristate.edu/,www.missouristate.edu/admissions/,www.missouristate.edu/FinancialAid/,https://www.missouristate.edu/futurestudents/applynow.aspx,https://missouristate.studentaidcalculator.com/welcome.aspx,www.missouristate.edu/veterans/,web3.ncaa.org/aprsearch/gsrsearch,www.missouristate.edu/disability/,1,1,1,9,1,1,13,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,17,17,4,13,4,15,17,18,18,21,2,5,1,Missouri State University,129080,44180,1,-2,-2,29077,Greene County,2907,-93.281281,37.199258,99,1
179867,2,2,1,2,1,2,5,5,3,R,33634,R,15252.0,R,18382.0,R,4373.0,R,2060.0,R,2313.0,R,1980.0,R,910.0,R,1070.0,R,1970.0,R,907.0,R,1063.0,R,10.0,R,3.0,R,7.0,R,501.0,R,25.0,R,806.0,R,41.0,R,730.0,R,770.0,R,760.0,R,800.0,R,33.0,R,35.0,R,34.0,R,36.0,R,31.0,R,35.0,Washington University in St Louis,WashU,One Brookings Drive,Saint Louis,MO,63130-4899,29,4,Andrew D. Martin,H E Bridge Chancellor of Washington University,3149355000,430653611,068552207,252000,1,www.wustl.edu/,admissions.wustl.edu/,sfs.wustl.edu/,admissions.wustl.edu/,https://sfs.wustl.edu/,www.wustl.edu/community/students/veterans.html, ,wustl.edu/about/campuses/disability-resources/,2,1,2,9,1,1,11,1,2,2,1,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,15,11,14,14,5,17,15,15,15,15,2,4,2,-2,-2,41180,1,476,-2,29189,St. Louis County,2901,-90.310604,38.647929,94,1
179894,1,2,1,2,5,1,5,1,5,R,2429,R,942.0,R,1487.0,R,1444.0,R,575.0,R,869.0,R,360.0,R,136.0,R,224.0,R,346.0,R,131.0,R,215.0,R,14.0,R,5.0,R,9.0,R,19.0,R,5.0,R,123.0,R,34.0,R,523.0,R,640.0,R,510.0,R,610.0,R,20.0,R,27.0,R,20.0,R,29.0,R,18.0,R,26.0,Webster University, ,470 E Lockwood Ave.,Saint Louis,MO,63119-3194,29,4,Elizabeth Stroble,Chancellor,3149686900,430662529,071989727,252100,1,www.webster.edu/,www.webster.edu/admissions/,www.webster.edu/financialaid/,applywu.webster.edu/apply/,https://apps.webster.edu/secure/financialaid/npc.html,www.webster.edu/military/tuition, ,https://webster.edu/academics/accommodations.php,2,1,2,9,1,1,11,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,18,13,12,9,6,13,18,18,18,21,2,3,2,-2,-2,41180,1,476,-2,29189,St. Louis County,2902,-90.345151,38.588875,111,1
179946,1,2,1,2,2,3,5,1,3,R,1715,R,981.0,R,734.0,R,1658.0,R,941.0,R,717.0,R,214.0,R,130.0,R,84.0,R,214.0,R,130.0,R,84.0,A,,A,,A,,R,16.0,R,7.0,R,162.0,R,76.0,R,460.0,R,580.0,R,420.0,R,580.0,R,18.0,R,24.0,R,16.0,R,23.0,R,17.0,R,24.0,Westminster College, ,501 Westminster Ave,Fulton,MO,65251-1299,29,4,Don Lofe,President,5736423361,430652617,080019433,252300,1,www.wcmo.edu/,www.westminster-mo.edu/admissions/default.html,www.westminster-mo.edu/admissions/finaid/default.html,www.westminster-mo.edu/admissions/applying/default.html,www.westminster-mo.edu/admissions/finaid/NetPriceCalculator.html,www.westminster-mo.edu/admissions/Military/FAQs.html,www.wcbluejays.com/landing/index,www.westminster-mo.edu/academics/resources/learning/default.html,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,21,12,0,12,2,8,21,21,21,31,2,1,2,-2,-2,27620,1,-2,-2,29027,Callaway County,2903,-91.955273,38.849354,134,1
179955,1,2,1,1,2,3,5,1,3,R,1402,R,666.0,R,736.0,R,659.0,R,338.0,R,321.0,R,222.0,R,111.0,R,111.0,R,222.0,R,111.0,R,111.0,A,,A,,A,,R,10.0,R,5.0,R,159.0,R,72.0,R,560.0,R,650.0,R,530.0,R,620.0,R,21.0,R,27.0,R,20.0,R,27.0,R,19.0,R,27.0,William Jewell College, ,500 College Hill,Liberty,MO,64068-1896,29,4,Elizabeth MacLeod Walls,President,8164155979,440545914,030633762,252400,1,https://www.jewell.edu/,https://www.jewell.edu/join,https://www.jewell.edu/afford,https://www.jewell.edu/apply,https://www.jewell.edu/net-price-calculator, ,https://www.jewell.edu/student-consumer-information,https://www.jewell.edu/accessibility,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,2,22,12,1,13,3,8,22,21,21,31,2,1,2,-2,-2,28140,1,312,-2,29047,Clay County,2906,-94.413126,39.247844,140,1
180106,1,2,1,2,5,3,5,1,3,R,1499,R,616.0,R,883.0,R,1258.0,R,501.0,R,757.0,R,280.0,R,115.0,R,165.0,R,280.0,R,115.0,R,165.0,R,0.0,R,0.0,R,0.0,R,59.0,R,21.0,R,114.0,R,41.0,R,560.0,R,640.0,R,540.0,R,640.0,R,21.0,R,28.0,R,20.0,R,28.0,R,20.0,R,27.0,Carroll College,Carroll Montana  CC,1601 N Benton Ave,Helena,MT,59625-0002,30,7,Dr. John Cech,President,4064474300,810231774,023621514,252600,1,www.carroll.edu/,www.carroll.edu/admission/,www.carroll.edu/finaid/,https://admission.carroll.edu/apply/,www.carroll.edu/scholarships-aid/net-price-calculator,www.carroll.edu/veteran-services/yellow-ribbon-institution,www.carroll.edu/public/completion-graduation-rate-students-receiving-athletic-aid-race-gender,www.carroll.edu/academic-resource-center/disability-services,2,1,2,7,1,1,20,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,22,13,2,12,3,11,22,22,22,32,2,2,2,-2,-2,25740,2,-2,-2,30049,Lewis and Clark County,3000,-112.040285,46.600771,139,1
180258,1,3,1,3,3,3,1,1,3,R,199,R,75.0,R,124.0,R,199.0,R,75.0,R,124.0,C,103.0,R,51.0,C,52.0,C,96.0,C,47.0,C,49.0,C,7.0,C,4.0,R,3.0,R,14.0,R,12.0,R,100.0,R,88.0,R,590.0,R,630.0,R,550.0,R,650.0,R,17.0,R,23.0,R,15.0,R,21.0,R,16.0,R,24.0,University of Providence,Previously known as the University of Great Falls (prior to July 2018),1301 20th St S,Great Falls,MT,59405-4996,30,7,Father Oliver Doyle,President,4067618210,810231777,071418099,252700,1,www.uprovidence.edu/,www.uprovidence.edu/become-a-student/admissions/,www.uprovidence.edu/become-a-student/financial-aid/,www.uprovidence.edu/explore-programs/undergraduate/apply-now/,www.uprovidence.edu/become-a-student/financial-aid/, , ,www.uprovidence.edu/academics/academic-resources/disability-services/,2,1,2,7,1,1,20,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,20,19,8,7,4,7,22,22,22,22,2,1,1,Providence Health and Services,201140,24500,1,-2,-2,30013,Cascade County,3000,-111.270604,47.490713,127,2
180416,1,1,1,1,3,3,5,1,3,R,1594,R,922.0,R,672.0,R,1432.0,R,810.0,R,622.0,R,325.0,R,194.0,R,131.0,R,321.0,R,191.0,R,130.0,R,4.0,R,3.0,R,1.0,R,27.0,R,8.0,R,245.0,R,75.0,R,540.0,R,660.0,R,550.0,R,630.0,R,20.0,R,27.0,R,20.0,R,27.0,R,19.0,R,25.0,Montana Technological University, ,1300 W Park St,Butte,MT,59701-8997,30,7,Les Cook,Chancellor,4064964256,816001654,071408496,253100,1,https://www.mtech.edu/,https://www.mtech.edu/admissions/,https://www.mtech.edu/financial-aid/,https://www.mtech.edu/admissions/first-year/index.html,https://www.mtech.edu/financial-aid/cost/calculator/index.html,https://www.mtech.edu/veterans/general-information.html,https://www.mtech.edu/enrollment/grad_comp_rates.html,https://www.mtech.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,20,19,13,12,3,10,20,22,22,54,2,2,2,-2,-2,15580,2,-2,-2,30093,Silver Bow County,3000,-112.559511,46.012868,124,1
180461,1,5,1,5,3,3,5,1,3,R,26741,R,11454.0,R,15287.0,R,19522.0,R,8991.0,R,10531.0,R,3874.0,R,2125.0,R,1749.0,R,3390.0,R,1856.0,R,1534.0,R,484.0,R,269.0,R,215.0,R,1017.0,R,26.0,R,1607.0,R,42.0,R,540.0,R,650.0,R,530.0,R,650.0,R,20.0,R,27.0,R,19.0,R,26.0,R,19.0,R,27.0,Montana State University,MSU,Montana State University,Bozeman,MT,59717,30,7,Waded Cruzado,President,4069940211,816010045,625447982,253200,1,www.montana.edu/,www.montana.edu/admissions/,www.montana.edu/wwwfa/,www.montana.edu/wwwcat/appopts.html,www.montana.edu/tuitioncalc/,www.montana.edu/veteran/,ope.ed.gov/athletics,www.montana.edu/drv/disability/,1,1,1,9,1,1,11,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,2,15,17,17,12,3,16,15,16,15,16,1,4,1,Montana University System,130020,14580,2,-2,-2,30031,Gallatin County,3000,-111.048812,45.666726,93,1
180489,1,5,1,1,3,3,5,1,3,R,7233,R,3110.0,R,4123.0,R,5941.0,R,2534.0,R,3407.0,R,1542.0,R,637.0,R,905.0,R,1419.0,R,580.0,R,839.0,R,123.0,R,57.0,R,66.0,R,142.0,R,9.0,R,639.0,R,41.0,R,540.0,R,660.0,R,530.0,R,620.0,R,18.0,R,26.0,R,17.0,R,25.0,R,17.0,R,25.0,The University of Montana,University of Montana,"Missoula, Montana",Missoula,MT,59812,30,7,Seth Bodnar,President,4062430211,816001713,010379790,253600,1,www.umt.edu/,admissions.umt.edu/,www.umt.edu/finaid/,admissions.umt.edu/apply/default.php,https://www.umt.edu/finaid/cost-of-attendance/net-price-calculator/default.php,www.umt.edu/veterans/,www.umt.edu/institutional-research/b-student-consumer-information/default.php,https://www.umt.edu/dss/,1,1,1,9,1,1,11,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,2,15,14,15,13,4,13,16,16,16,16,2,4,1,Montana University System,130020,33540,1,-2,-2,30063,Missoula County,3000,-113.982912,46.859312,93,2
180595,1,2,1,2,2,3,5,2,3,R,1396,R,558.0,R,838.0,R,1126.0,R,459.0,R,667.0,R,220.0,R,103.0,R,117.0,R,219.0,R,103.0,R,116.0,R,1.0,R,0.0,R,1.0,R,19.0,R,9.0,R,125.0,R,57.0,R,500.0,R,600.0,R,475.0,R,580.0,R,18.0,R,25.0,R,16.0,R,25.0,R,17.0,R,25.0,Rocky Mountain College,RMC,1511 Poly Drive,Billings,MT,59102-1796,30,7,Dr. Robert Wilmouth,President,4066571000,810235407,010372209,253400,1,https://www.rocky.edu/,https://www.rocky.edu/admissions,https://www.rocky.edu/admissions-aid/financial-aid,https://www.rocky.edu/apply,https://www.rocky.edu/admissions-aid/financial-aid/net-price-calculator,https://www.rocky.edu/academics/academic-support/veterans-resources/financial-aid,https://www.rocky.edu/about-rmc/institutional-research/student-consumer-information,https://www.rocky.edu/academics/academic-support/disability-services,2,1,2,9,1,1,13,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,20,16,11,10,4,8,20,22,22,32,2,2,2,-2,-2,13740,1,-2,-2,30111,Yellowstone County,3000,-108.554075,45.796522,126,1
180984,1,2,1,2,3,3,5,2,3,R,1888,R,1226.0,R,662.0,R,1600.0,R,979.0,R,621.0,R,316.0,R,160.0,R,156.0,R,316.0,R,160.0,R,156.0,A,,A,,A,,R,35.0,R,11.0,R,223.0,R,71.0,R,500.0,R,640.0,R,500.0,R,610.0,R,19.0,R,27.0,R,18.0,R,27.0,R,18.0,R,26.0,Concordia University-Nebraska,"Concordia Teachers College  Concordia College  Concordia University, Seward",800 N Columbia Ave,Seward,NE,68434-1556,31,4,Bernard Bull,President,8005355494,470378777,068669159,254100,1,www.cune.edu/,www.cune.edu/admissions,www.cune.edu/costs-and-aid/undergraduate,www.cune.edu/admissions/apply,www.cune.edu/costs-and-aid/undergraduate/net-price-calculator,www.cune.edu/costs-and-aid/undergraduate/grants/veterans-and-military-students, ,www.cune.edu/today/students/disability-support-services,2,1,2,7,1,1,20,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,18,13,9,12,5,11,18,18,20,22,2,2,1,Concordia University System,200450,30700,1,339,-2,31159,Seward County,3101,-97.089054,40.914853,114,1
181002,1,2,1,1,1,3,5,1,3,R,8147,R,3372.0,R,4775.0,R,6334.0,R,2627.0,R,3707.0,R,1138.0,R,484.0,R,654.0,R,1138.0,R,484.0,R,654.0,R,0.0,R,0.0,R,0.0,R,221.0,R,19.0,R,726.0,R,64.0,R,580.0,R,680.0,R,550.0,R,690.0,R,24.0,R,32.0,R,23.0,R,33.0,R,23.0,R,30.0,Creighton University, ,2500 California Plaza,Omaha,NE,68178,31,4,Daniel S. Hendrickson,President,4022802700,470376583,053309332,254200,1,https://www.creighton.edu/,https://www.creighton.edu/admissions,https://www.creighton.edu/financialaid/,www.creighton.edu/apply,www.creighton.edu/financialaid/financialaidresources/netpricecalculator/,www.creighton.edu/mil/,gocreighton.com/sports/2015/10/25/CUA_1025153538.aspx,https://www.creighton.edu/disabilitysupportservices/,2,1,2,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16,16,18,12,5,14,17,18,18,21,2,3,2,-2,-2,36540,1,420,-2,31055,Douglas County,3102,-95.947811,41.265361,98,1
181215,5,5,1,1,5,3,1,1,3,R,6076,R,2381.0,R,3695.0,R,5488.0,R,2130.0,R,3358.0,R,958.0,R,371.0,R,587.0,R,945.0,R,363.0,R,582.0,R,13.0,R,8.0,R,5.0,R,40.0,R,4.0,R,820.0,R,86.0,R,468.0,R,580.0,R,470.0,R,553.0,R,18.0,R,25.0,R,17.0,R,24.0,R,16.0,R,24.0,University of Nebraska at Kearney,UNK|University of Nebraska - Kearney|Nebraska - Kearney|Nebraska Kearney|,2504 9th Avenue,Kearney,NE,68849-1212,31,4,Douglas Kristensen,Chancellor,3088658441,470491233,470049123,255100,1,www.unk.edu/,www.unk.edu/admissions/index.php,www.unk.edu/offices/financial_aid/index.php,www.unk.edu/admissions/apply.php,www.unk.edu/NetPriceCalculator/npcalc.htm,www.unk.edu/offices/financial_aid/veterans_services/important-information.php, ,www.unk.edu/offices/academic_success/dss/index.php,1,1,1,8,1,1,20,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,2,18,16,6,11,4,14,18,18,18,21,2,3,1,University of Nebraska,131020,28260,2,-2,-2,31019,Buffalo County,3103,-99.098699,40.701452,109,1
